url,length,dots,has_at,has_ip,suspicious_keywords,has_https,special_chars,label
https://fxvjkwovs.com,21,1,0,0,0,1,1,0
http://aarqr.com,16,1,0,0,0,0,1,0
https://ktwuky.com/sH0-Gb,25,1,0,0,0,1,2,1
https://xferfhzakf.com,22,1,0,0,0,1,1,0
https://163.90.195.237,22,3,0,1,0,1,3,1
https://231.115.212.194/G0CS-j,30,3,0,1,0,1,4,1
https://zmnenfhkwysm.com,24,1,0,0,0,1,1,0
http://pphueadxb.com,20,1,0,0,0,0,1,0
http://192.19.94.8/signin/NXqQmvluK69,37,3,0,1,1,0,3,1
http://61.98.107.115/confirm/cg_WCO-bsZp8,41,3,0,1,1,0,5,1
http://user@mvsulvj.com/login/jdCbm,35,1,1,0,1,0,1,1
https://jrnugvac.com/webscr/QauUtICot,37,1,0,0,1,1,1,1
http://ncaty.com/nZ6KRz6,24,1,0,0,0,0,1,0
https://user@oiqqf.com/confirm/T17sd8ic,39,1,1,0,1,1,1,1
https://wqiuiyd.com,19,1,0,0,0,1,1,0
http://elqln.com/E899Eczm,25,1,0,0,0,0,1,0
https://gaqhtwwppev.com/DyQFMkewXC1KC,37,1,0,0,0,1,1,1
https://xkamsyqy.com/webscr/BcuPI_lw,36,1,0,0,1,1,2,1
https://nbxquhobivh.com/secure/nXdK1x0ppf,41,1,0,0,1,1,1,1
http://zyusfdlv.com,19,1,0,0,0,0,1,0
https://urnobvodmoc.com,23,1,0,0,0,1,1,0
https://ubbkjlkrhzjl.com/U3xp2BAV91,35,1,0,0,0,1,1,0
https://vcjimtgzstwk.com/Q3ZNszJbtW,35,1,0,0,0,1,1,0
http://tgbjr.com/secure/21Wi7w_,31,1,0,0,1,0,2,1
https://kzlsmmj.com,19,1,0,0,0,1,1,0
https://kllbyjjxzmy.com/login/ZQ8SFfwn,38,1,0,0,1,1,1,1
https://user@thdbaeftxr.com/admin/YRpkF,39,1,1,0,1,1,1,1
https://endxiolnqf.com/free/Pk2jI,33,1,0,0,1,1,1,1
https://shkdcp.com,18,1,0,0,0,1,1,0
https://elazantohnkz.com,24,1,0,0,0,1,1,0
https://hgnoqdv.com/QTIuC4,26,1,0,0,0,1,1,0
https://dwwxinwx.com/bonus/9KPZF4,33,1,0,0,1,1,1,1
https://wosrtw.com,18,1,0,0,0,1,1,0
https://disyyybswm.com,22,1,0,0,0,1,1,0
http://xulwggj.com/paypal/5bwp0xDXQ,35,1,0,0,1,0,1,1
https://user@ldclahkllrd.com,28,1,1,0,0,1,1,1
https://mrdxvmyaqkkp.com,24,1,0,0,0,1,1,0
https://splowftwve.com,22,1,0,0,0,1,1,0
https://sjlobuuh.com,20,1,0,0,0,1,1,0
http://sllccfwyo.com/G4rp-fUKZ0q4,33,1,0,0,0,0,2,0
https://hnxoxygw.com,20,1,0,0,0,1,1,0
http://user@kzyfkmqowz.com,26,1,1,0,0,0,1,1
https://user@wxrzhuejrgln.com/p5CD7lpE7Fy,41,1,1,0,0,1,1,1
https://mgtjntv.com,19,1,0,0,0,1,1,1
https://ukcfusk.com,19,1,0,0,0,1,1,0
http://xhkxxtpzh.com/update/O8s9ygn1RNU,39,1,0,0,1,0,1,1
https://kidoz.com/d_3bk,23,1,0,0,0,1,2,0
http://gfrqzimtqt.com/ebayisapi/aMqaPG5,39,1,0,0,1,0,1,1
http://qboacuwv.com,19,1,0,0,0,0,1,0
http://user@qgcwygftpl.com/confirm/d4plIVNDZ,44,1,1,0,1,0,1,1
https://uowuaucmwk.com,22,1,0,0,0,1,1,0
https://user@sgisvfbtoq.com/update/yKAOfwvb2,44,1,1,0,1,1,1,1
https://dyynnfgtuhlf.com,24,1,0,0,0,1,1,0
https://user@dcpwn.com/paypal/DkJPfDFnVrAU,42,1,1,0,1,1,1,1
https://mvuloqodh.com/cDCajhDieQ,32,1,0,0,0,1,1,0
https://edugkjukmyc.com,23,1,0,0,0,1,1,0
https://user@kpwjvvltdmt.com/ebayisapi/2xDHFq,45,1,1,0,1,1,1,1
https://xsdazmont.com,21,1,0,0,0,1,1,0
https://xeutfdbdp.com/rkRl9Rc-1,31,1,0,0,0,1,2,0
https://kyfcqudq.com,20,1,0,0,0,1,1,0
https://qfqxn.com/7qut67_uWBLw9-W,33,1,0,0,0,1,3,1
https://blbzrzpkkbkn.com/kX4VdmCoz,34,1,0,0,0,1,1,0
http://wyvwiqh.com/paypal/YgYiKf,32,1,0,0,1,0,1,1
https://vpslwzpkvod.com,23,1,0,0,0,1,1,0
http://kvrxrxso.com/BVNhOLuaMUGw_X7,35,1,0,0,0,0,2,0
https://kdqnjoa.com/OfvAkF5LI-,30,1,0,0,0,1,2,0
https://rgixucx.com/dZBeH,25,1,0,0,0,1,1,0
https://kiaaunoacy.com,22,1,0,0,0,1,1,1
http://user@avnlatr.com,23,1,1,0,0,0,1,1
https://user@rotvakxjdcnv.com/lTAKcO,36,1,1,0,0,1,1,1
https://umgme.com,17,1,0,0,0,1,1,0
https://nwdhbgaxhzl.com/bank/yRbZH8,35,1,0,0,1,1,1,1
http://peehienw.com,19,1,0,0,0,0,1,0
https://huflfqmd.com,20,1,0,0,0,1,1,0
https://user@kaphc.com/account/dL4MZFQ,38,1,1,0,1,1,1,1
https://acxumyzufo.com,22,1,0,0,0,1,1,0
https://monrpjaieapn.com,24,1,0,0,0,1,1,0
http://user@yoimydygson.com/login/QLYV3q,40,1,1,0,1,0,1,1
https://user@bbwfs.com/bank/f7DYN-jk2,37,1,1,0,1,1,2,1
https://yikwnp.com,18,1,0,0,0,1,1,0
https://user@86.19.6.218/HodOMrM29G,35,3,1,1,0,1,3,1
https://fhrjr.com,17,1,0,0,0,1,1,0
https://lyslrr.com/20XewDsE,27,1,0,0,0,1,1,0
https://fkftnyi.com/JF23oojNCCf2Gdd,35,1,0,0,0,1,1,0
https://nvnlrv.com/20uvteWi,27,1,0,0,0,1,1,0
https://sjlrsfekcu.com,22,1,0,0,0,1,1,0
http://zbqofkpllai.com/secure/IRwMs,35,1,0,0,1,0,1,1
http://119.185.219.81/admin/mJWsi,33,3,0,1,1,0,3,1
https://swmryo.com,18,1,0,0,0,1,1,0
https://lisedadq.com,20,1,0,0,0,1,1,0
https://mkridx.com,18,1,0,0,0,1,1,0
https://vmvhdysm.com/QYMGCeOiRYZB,33,1,0,0,0,1,1,0
https://dfvjcpvtvr.com/wmeMovvJ,31,1,0,0,0,1,1,1
https://smmegvkjmo.com,22,1,0,0,0,1,1,1
https://xepbjtouvh.com/XALXH9G3R,32,1,0,0,0,1,1,0
https://44.178.233.161/paypal/JNdV_,35,3,0,1,1,1,4,1
https://ktqaipbruzkt.com/confirm/gUg5njoXJ,42,1,0,0,1,1,1,1
https://pfjozod.com/6y9kR0pZui-B,32,1,0,0,0,1,2,0
https://wsmwtroj.com,20,1,0,0,0,1,1,0
https://qvyobyaldu.com/Dg1ymaQB_X,33,1,0,0,0,1,2,0
http://pvfqlcesy.com,20,1,0,0,0,0,1,1
http://tjacyi.com/kEZe7_s-ueK,29,1,0,0,0,0,3,0
https://gzwvbdhycwk.com,23,1,0,0,0,1,1,1
http://gdytcsqnhov.com,22,1,0,0,0,0,1,0
https://iscnsm.com/login/UPmajn,31,1,0,0,1,1,1,1
https://ldygeocbbjt.com,23,1,0,0,0,1,1,0
http://24.47.67.151,19,3,0,1,0,0,3,1
http://vtgpqdx.com,18,1,0,0,0,0,1,0
https://stcebv.com/3sxgSV,25,1,0,0,0,1,1,1
https://vekmsx.com/G8LRE,24,1,0,0,0,1,1,1
https://user@hjwlqasn.com,25,1,1,0,0,1,1,1
https://vocucwh.com,19,1,0,0,0,1,1,0
https://trrxb.com/ADYw4sIMQqx9UH,32,1,0,0,0,1,1,0
https://oyrkxyrk.com/ebayisapi/LBmgU230uM,41,1,0,0,1,1,1,1
http://oulnftiggs.com/W6aOPcZIDIInh,35,1,0,0,0,0,1,0
https://nvzces.com/PnnjEAgn,27,1,0,0,0,1,1,0
https://user@qosqbmnnlk.com/cmd/eFK225Ad,40,1,1,0,1,1,1,1
http://ejsngfgxg.com/webscr/ruAICZ8xTW,38,1,0,0,1,0,1,1
http://hoalbmz.com,18,1,0,0,0,0,1,0
https://cydevdos.com/tuAEkxQ,28,1,0,0,0,1,1,0
http://eyaoyrixlvqi.com/gwqu49Waq,33,1,0,0,0,0,1,0
https://swhwulbi.com,20,1,0,0,0,1,1,0
https://zkahgsqlvq.com/webscr/YMbbiLpQ_i,40,1,0,0,1,1,2,1
https://qwyrigk.com,19,1,0,0,0,1,1,1
https://user@vyestvctjf.com/offer/Bgm8A-R,41,1,1,0,1,1,2,1
https://aciegkve.com/ebayisapi/Ke6jZs-Z,39,1,0,0,1,1,2,1
https://hjsqk.com/y3I98kTdr5Cv,30,1,0,0,0,1,1,1
http://158.35.243.213/bank/wL7kSPp,34,3,0,1,1,0,3,1
http://nyyiyhq.com/dmucUgmXBEtF,31,1,0,0,0,0,1,0
https://ajsvhkordj.com/-djUEy_rEvpt,35,1,0,0,0,1,3,0
https://cumhw.com,17,1,0,0,0,1,1,0
https://ccmbmqciovi.com/J1RyZEsOup8RYD3,39,1,0,0,0,1,1,1
https://vbvcgfkett.com,22,1,0,0,0,1,1,1
http://user@spniaoe.com,23,1,1,0,0,0,1,1
http://ekrldlbveww.com,22,1,0,0,0,0,1,0
https://ycyfcnvs.com/cmd/xcIU_K_g,33,1,0,0,1,1,3,1
https://wrzsfi.com,18,1,0,0,0,1,1,0
https://kuqbr.com/yBKdR,23,1,0,0,0,1,1,0
https://tlbvgcb.com/paypal/9qP6sB,33,1,0,0,1,1,1,1
https://tdvtym.com/hlBrast5LX5zAOM,34,1,0,0,0,1,1,0
https://ueqclncguaez.com,24,1,0,0,0,1,1,0
https://shjjnvpbd.com/8NhWY,27,1,0,0,0,1,1,1
http://hapvcprwxlhl.com/bfbxXUel,32,1,0,0,0,0,1,1
https://drlvbocyc.com/confirm/iH3FUL7ZVJ,40,1,0,0,1,1,1,1
https://fyupoy.com,18,1,0,0,0,1,1,0
http://pabjashzawjk.com,23,1,0,0,0,0,1,0
http://yrspmwwootyn.com/QHh7geiAyp6,35,1,0,0,0,0,1,1
https://xfhmwwsmnvh.com/free/xaHT__,35,1,0,0,1,1,3,1
https://gwlqxt.com,18,1,0,0,0,1,1,0
https://wrqznknyep.com/login/PujiOb,35,1,0,0,1,1,1,1
https://pjxud.com/BInOaJDhER3drT,32,1,0,0,0,1,1,0
https://gxyedsudj.com/4-7rH,27,1,0,0,0,1,2,0
https://uwaojzxi.com,20,1,0,0,0,1,1,1
https://subpieticj.com/cLT643wOyK6ZXk,37,1,0,0,0,1,1,0
http://user@vrobdezxqa.com,26,1,1,0,0,0,1,1
https://hdnjskr.com/secure/ePbBh9mL1foe,39,1,0,0,1,1,1,1
https://13.141.47.157/account/lJyH7cr,37,3,0,1,1,1,3,1
https://rrxcvuidweik.com,24,1,0,0,0,1,1,0
https://iibkloejp.com,21,1,0,0,0,1,1,0
https://xnezrsubqehp.com/1bvzCcJ5Ft,35,1,0,0,0,1,1,0
https://gxyifsoubh.com,22,1,0,0,0,1,1,0
https://ookic.com/login/igYVt,29,1,0,0,1,1,1,1
https://bdglhjwlvft.com/offer/ChdFZFevr_,40,1,0,0,1,1,2,1
https://pqitahecooi.com,23,1,0,0,0,1,1,0
https://wllcas.com,18,1,0,0,0,1,1,0
https://rszmi.com,17,1,0,0,0,1,1,0
https://lfuztuj.com,19,1,0,0,0,1,1,1
http://bamizsvqqxf.com/free/vbw7Z,33,1,0,0,1,0,1,1
https://xpruvmfj.com/jI1b2,26,1,0,0,0,1,1,0
https://jixqomdvzk.com/KoPdrGK0L,32,1,0,0,0,1,1,0
https://vrjvd.com,17,1,0,0,0,1,1,0
http://uhfnks.com,17,1,0,0,0,0,1,0
https://jywxonfans.com,22,1,0,0,0,1,1,1
https://81.119.128.201/update/clVewES6lbbk,42,3,0,1,1,1,3,1
https://user@dgfpsbgwvhff.com/confirm/Mieco,43,1,1,0,1,1,1,1
http://urygkiphojk.com,22,1,0,0,0,0,1,0
https://dpyvbnvudvi.com/bank/NmD90-2M6,38,1,0,0,1,1,2,1
https://tydhviedg.com,21,1,0,0,0,1,1,0
https://moboejdg.com/GRz80h88QO2twwA,36,1,0,0,0,1,1,1
https://oubjddnprrcl.com,24,1,0,0,0,1,1,0
http://irlzazuv.com,19,1,0,0,0,0,1,0
https://jiphyluglyej.com,24,1,0,0,0,1,1,0
https://41.32.157.215/secure/H9R3zgW612q,40,3,0,1,1,1,3,1
https://user@158.24.236.175/TA2HRiqPM,37,3,1,1,0,1,3,1
https://pywajr.com,18,1,0,0,0,1,1,0
https://gckhtdcziztr.com,24,1,0,0,0,1,1,0
http://nnncaekxmhi.com/rqrCI,28,1,0,0,0,0,1,0
https://user@yilpuxnvo.com,26,1,1,0,0,1,1,1
https://okhvtskigvcw.com,24,1,0,0,0,1,1,0
https://25.151.36.75/signin/xsERpv,34,3,0,1,1,1,3,1
https://iuymnw.com/signin/2AfTCe52Dwo,37,1,0,0,1,1,1,1
https://corvalrchqb.com,23,1,0,0,0,1,1,0
http://wslgwrrxpk.com/_OxhHiSPuvDgmZJ,37,1,0,0,0,0,2,0
https://remrxsstm.com/6bD3p8-jUdV2xU,36,1,0,0,0,1,2,0
http://user@wwijqoypydbe.com/secure/MxpDzE-O,44,1,1,0,1,0,2,1
http://fnripw.com/offer/jef5Tj,30,1,0,0,1,0,1,1
https://rfzpyevci.com/LYw58lGu,30,1,0,0,0,1,1,1
https://dusyzl.com,18,1,0,0,0,1,1,0
https://ncyio.com/bnnvOaryk1faGg,32,1,0,0,0,1,1,0
https://bydcdkyfkk.com,22,1,0,0,0,1,1,0
https://user@24.246.184.138,27,3,1,1,0,1,3,1
http://tilrouzbjdt.com/paypal/Biuv930II9,40,1,0,0,1,0,1,1
https://npbinr.com,18,1,0,0,0,1,1,0
https://zmrvafrtjnd.com,23,1,0,0,0,1,1,1
https://user@ulvayoqne.com,26,1,1,0,0,1,1,1
http://user@rignkdmsdap.com/verify/Rquy8ySn8o,45,1,1,0,1,0,1,1
https://hciyjwclrhvu.com,24,1,0,0,0,1,1,0
https://dabyheg.com,19,1,0,0,0,1,1,0
http://okotg.com,16,1,0,0,0,0,1,0
http://mtqyi.com,16,1,0,0,0,0,1,0
http://49.127.75.166/bonus/C3BEdwMjl2V,38,3,0,1,1,0,3,1
http://user@ecvdjt.com,22,1,1,0,0,0,1,1
https://fyizyozezpvg.com/-e3gNIXscA4KK,38,1,0,0,0,1,2,0
https://user@rwknqqvbzcb.com/offer/HxgJUbU_,43,1,1,0,1,1,2,1
https://nnxoxyq.com,19,1,0,0,0,1,1,0
https://bidzlgnlu.com/c8nUMuPi4oL479,36,1,0,0,0,1,1,1
http://woppxjhgumat.com/account/oPrQbHEJ-Sjv,44,1,0,0,1,0,2,1
https://cacxxfgesxun.com/qdHVb_,31,1,0,0,0,1,2,0
https://175.53.198.105,22,3,0,1,0,1,3,1
https://akwzdjopa.com/BAH9scWfGvhKz,35,1,0,0,0,1,1,0
https://leetc.com,17,1,0,0,0,1,1,0
https://oefrrdcm.com,20,1,0,0,0,1,1,1
http://wrqqhiav.com/cmd/u0BdWv6Eqob,35,1,0,0,1,0,1,1
https://user@yrrbbt.com,23,1,1,0,0,1,1,1
https://ihisbeywvdcv.com/0DhX18E8MkYes,38,1,0,0,0,1,1,0
https://xiefancvw.com,21,1,0,0,0,1,1,0
https://46.98.32.36/9ekQ67nNikerOJk,35,3,0,1,0,1,3,1
https://oscymx.com,18,1,0,0,0,1,1,1
https://cgzwlvubkkfa.com/confirm/cSJBf,38,1,0,0,1,1,1,1
https://wpifzdvj.com,20,1,0,0,0,1,1,0
https://mccquoxyib.com,22,1,0,0,0,1,1,1
http://elyszwl.com/vpaUzx4q4rf,30,1,0,0,0,0,1,0
https://lawnwj.com,18,1,0,0,0,1,1,1
https://jfujmixqy.com,21,1,0,0,0,1,1,0
https://irlqmfgyt.com/PHYpK5d5,30,1,0,0,0,1,1,0
https://dgavybkuzb.com,22,1,0,0,0,1,1,0
https://blkmvesokl.com/confirm/o3voSpRVy,40,1,0,0,1,1,1,1
https://fdvsx.com,17,1,0,0,0,1,1,0
https://exlvrkgtrwo.com/4a47UDBsjmR6l,37,1,0,0,0,1,1,1
https://ehqtp.com,17,1,0,0,0,1,1,0
https://ytroywkat.com/Xwj68X,28,1,0,0,0,1,1,1
http://171.136.103.213/confirm/T0HyZIXc7,40,3,0,1,1,0,3,1
http://user@szqkboo.com/verify/3lgH2DXF,39,1,1,0,1,0,1,1
https://lnpcbf.com,18,1,0,0,0,1,1,0
https://wnxcmpc.com/x_gtsLkev1um,32,1,0,0,0,1,2,0
https://tifmsjfag.com,21,1,0,0,0,1,1,0
https://cnevkmemnxlp.com,24,1,0,0,0,1,1,1
https://prphxule.com/dWGZdzALwShY7t,35,1,0,0,0,1,1,0
https://nvnusiegsjg.com,23,1,0,0,0,1,1,0
http://heuubekjnc.com,21,1,0,0,0,0,1,0
https://txknhif.com,19,1,0,0,0,1,1,0
https://vmqizqa.com/signin/lQhpozv8sx,37,1,0,0,1,1,1,1
https://28.193.206.21/account/RLVIWoI,37,3,0,1,1,1,3,1
https://dsgjfo.com,18,1,0,0,0,1,1,1
https://ggcmpsyf.com/KcEg5SaRd3J,32,1,0,0,0,1,1,0
https://wloxcsdqeum.com/h3qELHOYPO5IDj,38,1,0,0,0,1,1,0
https://snakqnl.com/BIwwe_fKB,29,1,0,0,0,1,2,0
http://bbrfqftk.com/confirm/8OaLa,33,1,0,0,1,0,1,1
https://user@hyjekvx.com/ID62i1MU9,34,1,1,0,0,1,1,1
https://wmcndqrb.com,20,1,0,0,0,1,1,0
https://iyfbxo.com,18,1,0,0,0,1,1,0
https://rqjvajwpmwh.com/N8mNnOxMr7W-6J,38,1,0,0,0,1,2,0
https://twybo.com,17,1,0,0,0,1,1,0
https://lsqljcpygfg.com/bank/pz3p4OO1Pi,39,1,0,0,1,1,1,1
https://yfqmqdcfxgua.com/R3okF-kJRbcvn,38,1,0,0,0,1,2,0
https://rfzqcs.com,18,1,0,0,0,1,1,0
https://igaybi.com,18,1,0,0,0,1,1,1
https://pasxq.com/paypal/LziZVU,31,1,0,0,1,1,1,1
https://user@176.109.72.125/account/62pHtxDJrv,46,3,1,1,1,1,3,1
https://nbumfxqskcg.com,23,1,0,0,0,1,1,0
https://wyaryifsx.com/3gMTt2bWigX,33,1,0,0,0,1,1,0
https://user@77.107.63.20/verify/D1oJ_0KvBy,43,3,1,1,1,1,4,1
https://mkabxget.com,20,1,0,0,0,1,1,0
https://cpxfzpi.com,19,1,0,0,0,1,1,0
https://aekhyif.com/4f58XdNrz_2,31,1,0,0,0,1,2,0
https://user@prekdssvs.com/signin/-H6n2UDaQgJ,45,1,1,0,1,1,2,1
https://ykgxk.com,17,1,0,0,0,1,1,0
http://hlkwhpgbsxm.com,22,1,0,0,0,0,1,0
https://xltkpvmjb.com,21,1,0,0,0,1,1,0
https://brgndxa.com,19,1,0,0,0,1,1,0
https://cwtzimp.com/YopRhIaaHjz4U,33,1,0,0,0,1,1,1
http://roslmhy.com,18,1,0,0,0,0,1,1
http://tqrcylsiwvkn.com,23,1,0,0,0,0,1,1
http://osapcpdlb.com/verify/P7Fis,33,1,0,0,1,0,1,1
http://ldpihjf.com/NEzdFm30HX3bt,32,1,0,0,0,0,1,0
https://183.134.249.157/offer/z1X-h4AMqn,40,3,0,1,1,1,4,1
http://wipvvl.com/free/Nro7tCE_,31,1,0,0,1,0,2,1
https://adlmtdi.com,19,1,0,0,0,1,1,0
https://182.16.238.111,22,3,0,1,0,1,3,1
http://qkboildbumx.com,22,1,0,0,0,0,1,0
http://yhpmvuvzpnzi.com,23,1,0,0,0,0,1,0
https://zpfpwwsdtu.com/WkhQS31pDbWgNf,37,1,0,0,0,1,1,0
https://aqavgazzy.com,21,1,0,0,0,1,1,0
https://fdvzq.com,17,1,0,0,0,1,1,0
https://srwtoadj.com,20,1,0,0,0,1,1,0
https://qapheb.com,18,1,0,0,0,1,1,1
https://qnivtbptmd.com/update/xml1ABJhp,39,1,0,0,1,1,1,1
https://loxjzjv.com,19,1,0,0,0,1,1,0
https://eynstttiswqd.com,24,1,0,0,0,1,1,0
https://vqrupxeryoqe.com/AkvAV,30,1,0,0,0,1,1,1
https://qhvlxypm.com,20,1,0,0,0,1,1,1
https://lfvvlbrvdls.com/NEnRc,29,1,0,0,0,1,1,0
https://user@ubwvs.com/signin/S5t-hVVyjWYS,42,1,1,0,1,1,2,1
https://zfhlzzgs.com,20,1,0,0,0,1,1,0
https://qvzhzxbgely.com/VsUP5W-AOb8lh_,38,1,0,0,0,1,3,0
https://tbcfra.com,18,1,0,0,0,1,1,1
https://olnonnoara.com,22,1,0,0,0,1,1,0
http://rprxe.com/signin/QL_0H7W9Oe,34,1,0,0,1,0,2,1
https://syhpr.com/2gN-0mLC6HJB6gY,33,1,0,0,0,1,2,0
http://khvto.com,16,1,0,0,0,0,1,0
https://fcxllagussl.com/webscr/AHHu-f,37,1,0,0,1,1,2,1
http://user@kbmchu.com/admin/fgxa_zyDg,38,1,1,0,1,0,2,1
http://olupnt.com/n2vhLuVoKIZD,30,1,0,0,0,0,1,0
https://user@yqiflbzasijb.com,29,1,1,0,0,1,1,1
https://rpyytjmrlom.com/admin/IeTse7gM,38,1,0,0,1,1,1,1
https://lpbnkwrwn.com,21,1,0,0,0,1,1,0
https://xvutjujdzai.com,23,1,0,0,0,1,1,0
https://movcloou.com,20,1,0,0,0,1,1,0
https://ypvdkajv.com,20,1,0,0,0,1,1,0
http://bckptspua.com/ie9Tx2Y1VgB1lY,35,1,0,0,0,0,1,0
https://scqpneoly.com/BGHWE81WXBpkwpG,37,1,0,0,0,1,1,1
https://hsvesy.com,18,1,0,0,0,1,1,1
https://lyfboudgq.com/Fh6XIJ6,29,1,0,0,0,1,1,1
https://233.180.187.227/admin/u4Ll8Y,36,3,0,1,1,1,3,1
http://164.182.190.251/update/3dLSY-UcN,39,3,0,1,1,0,4,1
https://zbilezazlw.com/KlTpTL_NXH-F,35,1,0,0,0,1,3,1
https://user@yosmlsgcjt.com/bonus/78T7J,39,1,1,0,1,1,1,1
https://pvpxug.com/Df6otmulXc3yvCi,34,1,0,0,0,1,1,0
https://ybielhwoonsw.com,24,1,0,0,0,1,1,0
https://kcobaa.com/admin/2RScNNi,32,1,0,0,1,1,1,1
https://yvysfshumyud.com/tf4qYXD2-52,36,1,0,0,0,1,2,0
http://brepeugksbty.com/38BgBc2IGw,34,1,0,0,0,0,1,0
https://163.109.174.171/H1yQcMTz3KgETu,38,3,0,1,0,1,3,1
https://zjuoz.com/offer/i0pnFML6i,33,1,0,0,1,1,1,1
https://user@228.242.126.219,28,3,1,1,0,1,3,1
https://54.190.98.150/bonus/h9sRMRNzsSzs,40,3,0,1,1,1,3,1
http://imcjwo.com,17,1,0,0,0,0,1,0
https://uaqajaqqj.com/webscr/bCmc80u,36,1,0,0,1,1,1,1
http://owhkc.com,16,1,0,0,0,0,1,0
https://hhkajmmwiwbx.com,24,1,0,0,0,1,1,1
https://ypwcfgfdfolu.com,24,1,0,0,0,1,1,1
https://186.235.245.67/bonus/uXznHlDOey5,40,3,0,1,1,1,3,1
https://nwryftmg.com/bVUcMNp_,29,1,0,0,0,1,2,0
https://iwubuvjxju.com/ZyzGWXcp,31,1,0,0,0,1,1,0
https://mzoobles.com,20,1,0,0,0,1,1,0
http://soszpayr.com,19,1,0,0,0,0,1,0
https://tvpvzj.com/ewWxlYZf44,29,1,0,0,0,1,1,1
http://fhmudn.com/login/Ym52owoHRgI,35,1,0,0,1,0,1,1
http://user@aczuhjtrpn.com,26,1,1,0,0,0,1,1
https://flexyixdy.com,21,1,0,0,0,1,1,0
http://user@plpbj.com/I11l4y_3-I,32,1,1,0,0,0,3,1
https://107.20.204.148/update/g_y6imWj-GpF,42,3,0,1,1,1,5,1
http://cloyeoumrft.com,22,1,0,0,0,0,1,0
https://yjlkvqp.com,19,1,0,0,0,1,1,0
https://user@eyamejrro.com/login/sSy2SOt,40,1,1,0,1,1,1,1
https://qqvugnq.com/free/lSbGF,30,1,0,0,1,1,1,1
http://vzrckdtyht.com/_lju3gc,29,1,0,0,0,0,2,0
https://qvgpmv.com,18,1,0,0,0,1,1,0
https://user@226.207.190.244/signin/ghknASM6CYU,47,3,1,1,1,1,3,1
https://tstzxujzi.com/GNJof5Zv2rXRKDM,37,1,0,0,0,1,1,0
https://iyoqnqoge.com/lmZGGo,28,1,0,0,0,1,1,0
http://user@anxgrd.com/J3B89,28,1,1,0,0,0,1,1
http://zbjaki.com,17,1,0,0,0,0,1,0
https://unjjghcwfkip.com/cc6C8YvxKpNjn,38,1,0,0,0,1,1,1
https://user@qdlvc.com/signin/ekfQo,35,1,1,0,1,1,1,1
https://user@aueyphwt.com/SP4jqYHCfpV,37,1,1,0,0,1,1,1
https://ssvrnhers.com/laDQxNs8WvtnPT,36,1,0,0,0,1,1,0
https://ioonlmyksbpa.com/HANC38_nR,34,1,0,0,0,1,2,0
https://user@tgtywwjjj.com,26,1,1,0,0,1,1,1
http://qswzx.com/ebayisapi/NvfMpDQnbJ,37,1,0,0,1,0,1,1
http://euqlotjzbc.com,21,1,0,0,0,0,1,0
https://user@wiqfofcfle.com,27,1,1,0,0,1,1,1
https://yharrs.com,18,1,0,0,0,1,1,0
https://cwfqt.com/ubducTFXP,27,1,0,0,0,1,1,0
http://isgcolnazpha.com/4B6BE9,30,1,0,0,0,0,1,0
https://user@rkaujcxisfq.com/secure/IYKnW,41,1,1,0,1,1,1,1
https://ggspqlltrezc.com,24,1,0,0,0,1,1,0
https://awnoqohr.com/secure/4zNsJ,33,1,0,0,1,1,1,1
http://ggdsjffyyxm.com,22,1,0,0,0,0,1,0
https://user@xhnvwiqvb.com,26,1,1,0,0,1,1,1
https://kxmldyos.com,20,1,0,0,0,1,1,0
https://mzoabsoi.com,20,1,0,0,0,1,1,0
https://xfwtoytsgw.com/T46OECSwp_a,34,1,0,0,0,1,2,0
https://user@kvzsxjq.com/offer/pv3RCjKaaex,42,1,1,0,1,1,1,1
http://uirqyq.com/confirm/oF3KAHcD,34,1,0,0,1,0,1,1
https://vqcetvvy.com/verify/Khcm6N,34,1,0,0,1,1,1,1
https://fdxnzkvscuj.com/sEvPUFAONI1p-,37,1,0,0,0,1,2,0
https://hhfrgqtmvzg.com/0kRoZwY6nF3N,36,1,0,0,0,1,1,0
https://uulqoxg.com/hVTrr1szk06Vc,33,1,0,0,0,1,1,0
https://iizdiusmoy.com,22,1,0,0,0,1,1,0
http://ocqrtufnxpb.com/il0X4Cxsp65,34,1,0,0,0,0,1,0
https://npziaszfbd.com,22,1,0,0,0,1,1,0
http://pycebmhd.com,19,1,0,0,0,0,1,0
https://mnmbikyeyhn.com,23,1,0,0,0,1,1,1
https://fnuozobxrkpb.com/a88uSJUxJlcXV,38,1,0,0,0,1,1,1
https://238.217.208.67/3nQeyalE8kvE_,36,3,0,1,0,1,4,1
https://user@qrvjxvnna.com/bank/dRZ7WdG8N,41,1,1,0,1,1,1,1
https://bhnzthb.com,19,1,0,0,0,1,1,0
http://xckeyvmb.com/bonus/iO6OpdejV,35,1,0,0,1,0,1,1
http://olmft.com/signin/nulPHZ5-QrX,35,1,0,0,1,0,2,1
https://gdrhog.com/confirm/5Uqn7dh,34,1,0,0,1,1,1,1
https://yoytm.com,17,1,0,0,0,1,1,0
https://ojssh.com,17,1,0,0,0,1,1,0
http://240.87.67.238/verify/_9hzU,33,3,0,1,1,0,4,1
http://huzkbgm.com,18,1,0,0,0,0,1,0
https://cuffpxlchyx.com/confirm/dLtqWjVUb,41,1,0,0,1,1,1,1
